image,mask,label,split,class_id,class_name,subpixel,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
val/images/single_rgb_000964.png,val/masks/single_rgb_000964_mask.png,val/labels/single_rgb_000964.txt,val,3,line_h,R,27,91,17,90,37,92
val/images/single_rgb_000965.png,val/masks/single_rgb_000965_mask.png,val/labels/single_rgb_000965.txt,val,0,point,G,73,93,71,91,75,95
val/images/single_rgb_000966.png,val/masks/single_rgb_000966_mask.png,val/labels/single_rgb_000966.txt,val,0,point,G,68,83,64,79,72,87
val/images/single_rgb_000967.png,val/masks/single_rgb_000967_mask.png,val/labels/single_rgb_000967.txt,val,0,point,B,110,88,107,85,113,91
val/images/single_rgb_000968.png,val/masks/single_rgb_000968_mask.png,val/labels/single_rgb_000968.txt,val,4,line_v,B,93,73,91,62,95,84
val/images/single_rgb_000969.png,val/masks/single_rgb_000969_mask.png,val/labels/single_rgb_000969.txt,val,0,point,G,62,86,59,83,65,89
val/images/single_rgb_000970.png,val/masks/single_rgb_000970_mask.png,val/labels/single_rgb_000970.txt,val,1,square,R,27,96,19,88,35,104
val/images/single_rgb_000971.png,val/masks/single_rgb_000971_mask.png,val/labels/single_rgb_000971.txt,val,2,circle,G,70,42,59,31,81,53
val/images/single_rgb_000972.png,val/masks/single_rgb_000972_mask.png,val/labels/single_rgb_000972.txt,val,2,circle,B,94,69,88,63,100,75
val/images/single_rgb_000973.png,val/masks/single_rgb_000973_mask.png,val/labels/single_rgb_000973.txt,val,2,circle,R,37,64,23,50,51,78
val/images/single_rgb_000974.png,val/masks/single_rgb_000974_mask.png,val/labels/single_rgb_000974.txt,val,4,line_v,G,65,82,62,64,68,100
val/images/single_rgb_000975.png,val/masks/single_rgb_000975_mask.png,val/labels/single_rgb_000975.txt,val,0,point,G,70,36,68,34,72,38
val/images/single_rgb_000976.png,val/masks/single_rgb_000976_mask.png,val/labels/single_rgb_000976.txt,val,3,line_h,R,26,44,16,41,36,47
val/images/single_rgb_000977.png,val/masks/single_rgb_000977_mask.png,val/labels/single_rgb_000977.txt,val,4,line_v,G,63,45,61,35,65,55
val/images/single_rgb_000978.png,val/masks/single_rgb_000978_mask.png,val/labels/single_rgb_000978.txt,val,1,square,B,98,85,90,77,106,93
val/images/single_rgb_000979.png,val/masks/single_rgb_000979_mask.png,val/labels/single_rgb_000979.txt,val,2,circle,B,100,40,92,32,108,48
val/images/single_rgb_000980.png,val/masks/single_rgb_000980_mask.png,val/labels/single_rgb_000980.txt,val,2,circle,R,24,48,14,38,34,58
val/images/single_rgb_000981.png,val/masks/single_rgb_000981_mask.png,val/labels/single_rgb_000981.txt,val,2,circle,G,64,35,54,25,74,45
val/images/single_rgb_000982.png,val/masks/single_rgb_000982_mask.png,val/labels/single_rgb_000982.txt,val,1,square,B,110,31,102,23,118,39
val/images/single_rgb_000983.png,val/masks/single_rgb_000983_mask.png,val/labels/single_rgb_000983.txt,val,1,square,R,28,47,19,38,37,56
val/images/single_rgb_000984.png,val/masks/single_rgb_000984_mask.png,val/labels/single_rgb_000984.txt,val,1,square,R,38,88,31,81,45,95
val/images/single_rgb_000985.png,val/masks/single_rgb_000985_mask.png,val/labels/single_rgb_000985.txt,val,4,line_v,R,31,63,29,39,33,87
val/images/single_rgb_000986.png,val/masks/single_rgb_000986_mask.png,val/labels/single_rgb_000986.txt,val,0,point,B,104,33,100,29,108,37
val/images/single_rgb_000987.png,val/masks/single_rgb_000987_mask.png,val/labels/single_rgb_000987.txt,val,3,line_h,G,61,43,40,42,82,44
val/images/single_rgb_000988.png,val/masks/single_rgb_000988_mask.png,val/labels/single_rgb_000988.txt,val,4,line_v,B,109,50,106,26,112,74
val/images/single_rgb_000989.png,val/masks/single_rgb_000989_mask.png,val/labels/single_rgb_000989.txt,val,3,line_h,G,61,59,32,56,90,62
val/images/single_rgb_000990.png,val/masks/single_rgb_000990_mask.png,val/labels/single_rgb_000990.txt,val,2,circle,B,104,79,98,73,110,85
val/images/single_rgb_000991.png,val/masks/single_rgb_000991_mask.png,val/labels/single_rgb_000991.txt,val,1,square,B,112,84,103,75,121,93
val/images/single_rgb_000992.png,val/masks/single_rgb_000992_mask.png,val/labels/single_rgb_000992.txt,val,4,line_v,B,98,60,96,41,100,79
val/images/single_rgb_000993.png,val/masks/single_rgb_000993_mask.png,val/labels/single_rgb_000993.txt,val,3,line_h,B,97,82,79,79,115,85
val/images/single_rgb_000994.png,val/masks/single_rgb_000994_mask.png,val/labels/single_rgb_000994.txt,val,4,line_v,R,40,64,39,50,41,78
val/images/single_rgb_000995.png,val/masks/single_rgb_000995_mask.png,val/labels/single_rgb_000995.txt,val,2,circle,R,33,95,20,82,46,108
val/images/single_rgb_000996.png,val/masks/single_rgb_000996_mask.png,val/labels/single_rgb_000996.txt,val,1,square,R,24,59,15,50,33,68
val/images/single_rgb_000997.png,val/masks/single_rgb_000997_mask.png,val/labels/single_rgb_000997.txt,val,3,line_h,R,28,95,15,94,41,96
val/images/single_rgb_000998.png,val/masks/single_rgb_000998_mask.png,val/labels/single_rgb_000998.txt,val,2,circle,B,99,42,85,28,113,56
val/images/single_rgb_000999.png,val/masks/single_rgb_000999_mask.png,val/labels/single_rgb_000999.txt,val,2,circle,B,94,53,85,44,103,62
